BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
Spread Nutella onto tortilla|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
Add a handful of raisins to tortilla|Error_Addition|Add a handful of raisins to tortilla
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
Put banana slices on tortilla|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
Sprinkle cinnamon onto tortilla|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Slip|Fold tortilla into quarter-circle
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
Fold tortilla|Error_Correction|Unfold tortilla
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
Slice using knife|Normal
