BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
Pour sugar onto tortilla|Error_Addition|Pour sugar onto tortilla
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Use knife to scoop jelly|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
Spread jelly onto peanut butter on tortilla|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
Roll tortilla|Error_Slip|Fold tortilla
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
Roll tortilla|Error_Correction|Unfold tortilla and roll it
